timestamp,open,high,low,close,volume,returns,sma_20,log_returns,price_range,sma_5,ema_5,sma_10,ema_10,ema_20,rsi
2015-10-01,1.09137,1.09164,1.09118,1.09157,6208,0.00018325590771239852,1.091711,0.00018323911839967196,0.00045999999999990493,1.091696,1.0915895643129736,1.091539,1.0916316195115692,1.0919329587231135,50.383631713554614
2015-10-08,1.09157,1.09176,1.09119,1.09136,4230,-0.00019238344769445526,1.0916735,-0.00019240195576373083,0.0005699999999999594,1.09155,1.091513042870702,1.091566,1.09158222094634,1.0918774748504874,55.6497175141263
2015-10-15,1.09136,1.09166,1.09117,1.0915,4173,0.00012828031080469593,1.0916145,0.0001282720835892115,0.0004900000000001015,1.091478,1.09150869524696,1.091602,1.091567268414426,1.0918409795110207,51.840490797544426
2015-10-22,1.0915,1.09254,1.09135,1.09247,4553,0.0008886852954650415,1.0916424999999998,0.0008882906484818604,0.0011900000000000244,1.0916540000000001,1.0918291301732264,1.091744,1.0917314307940436,1.091901707260549,65.19607843137382
2015-10-29,1.09247,1.09306,1.09229,1.09289,2388,0.00038444991624464464,1.091673,0.0003843760343109233,0.0007699999999999374,1.091958,1.0921827534551347,1.0918590000000001,1.0919421105735343,1.091996995982448,66.5094339622631
2015-11-05,1.09289,1.09307,1.09271,1.09274,1454,-0.00013725077546677955,1.0916474999999999,-0.00013726019521638448,0.00035999999999991594,1.092192,1.0923685023056353,1.091944,1.092087198751318,1.0920685501854897,70.67669172932783
2015-11-12,1.09274,1.0933,1.09266,1.0933,5806,0.0005124732324248704,1.0917355,0.0005123419628640704,0.0006399999999999739,1.09258,1.0926790015395555,1.0920649999999998,1.0923077296746155,1.0921870173700077,74.00000000000315
2015-11-19,1.0933,1.09343,1.09303,1.09311,6592,-0.0001737857861519032,1.0918430000000001,-0.00017380088865139593,0.00039999999999995595,1.092902,1.0928226676937978,1.09219,1.0924536086997365,1.092275724131638,72.3913043478291
2015-11-26,1.09311,1.09324,1.09204,1.09216,7059,-0.0008690799645049152,1.091882,-0.0008694578334453472,0.0012000000000000899,1.09284,1.0926017784617523,1.092247,1.092400221798509,1.092264611698884,54.3209876543224
2015-12-03,1.09216,1.09217,1.09154,1.09167,8117,-0.0004486522121301961,1.091904,-0.0004487528866469433,0.0006300000000001305,1.092596,1.0922911856404376,1.092277,1.0922674470742404,1.092207558898717,47.8846153846141
2015-12-10,1.09167,1.09181,1.09066,1.09076,7228,-0.00083358524096111,1.0918675,-0.0008339328663350971,0.0011499999999999844,1.0922,1.0917807904261578,1.092196,1.0919933537545785,1.0920687648538767,38.74788494077678
2015-12-17,1.09076,1.09095,1.09047,1.09058,2177,-0.0001650225530821503,1.091842,-0.0001650361708018377,0.00048000000000003595,1.091656,1.0913805269503534,1.092118,1.0917363711137384,1.0919261116988006,39.078498293514514
2015-12-24,1.09058,1.09062,1.09055,1.09059,5399,9.169432778843856e-06,1.0918145,9.169390739852095e-06,7.00000000000145e-05,1.0911520000000001,1.0911170179667187,1.092027,1.0915279338763022,1.0917981601693811,41.07142857142624
2015-12-31,1.09059,1.0915,1.09048,1.09138,9234,0.0007243785473918241,1.091831,0.0007241163118827398,0.0010200000000000209,1.090996,1.09120467864452,1.091918,1.0915010361611044,1.091758136491141,50.08103727714803
2016-01-07,1.09138,1.0917,1.0912,1.09153,7570,0.00013744067144338956,1.0918205,0.00013743122733963223,0.0004999999999999449,1.090968,1.0913131190963803,1.091782,1.0915063024172384,1.0917363110732643,49.6732026143787
2016-01-14,1.09153,1.09154,1.09139,1.09143,5431,-9.161452273409587e-05,1.0917975,-9.161871960081501e-05,0.00014999999999987246,1.0911019999999998,1.091352079397595,1.091651,1.0914924290271504,1.0917070194300735,50.58236272878371
2016-01-21,1.09143,1.09194,1.09124,1.0918,7936,0.00033900479187876087,1.091783,0.0003389473427376252,0.0006999999999999229,1.091346,1.091501386265084,1.091501,1.0915483517587237,1.0917159074358318,52.40384615384783
2016-01-28,1.0918,1.09195,1.09074,1.09082,1140,-0.0008976002930941585,1.091731,-0.0008980033774610546,0.0012099999999999334,1.091392,1.0912742575100352,1.091272,1.0914159227392313,1.0916302978307828,36.79999999999804
2016-02-04,1.09082,1.09101,1.0908,1.09093,7012,0.00010084156872824934,1.091698,0.00010083648455905175,0.00021000000000004349,1.091302,1.0911595050066831,1.091149,1.0913275723713507,1.0915634012442135,33.50168350168336
2016-02-11,1.09093,1.09142,1.09082,1.09128,4610,0.0003208271841457222,1.0916934999999999,0.00032077573010962025,0.000600000000000156,1.091252,1.091199670004457,1.09111,1.0913189227868942,1.0915363368723519,38.11074918566768
2016-02-18,1.09128,1.09148,1.0905,1.09062,8311,-0.000604794369914341,1.0916460000000001,-0.0006049773318025467,0.0009799999999999809,1.09109,1.0910064466696328,1.0910959999999998,1.0911918451665543,1.0914488509212357,28.525641025641747
2016-02-25,1.09062,1.09116,1.09046,1.09114,7787,0.00047679301681613495,1.091635,0.0004766793871428144,0.0006999999999999229,1.090958,1.0910509644464228,1.091152,1.091182418727117,1.0914193707634503,35.00761035007682
2016-03-03,1.09114,1.09148,1.09103,1.0913,2286,0.00014663562879180247,1.091625,0.00014662487883885812,0.00045000000000006146,1.091054,1.0911339762976162,1.0912229999999998,1.0912037972248314,1.0914079791200786,42.56055363321771
2016-03-10,1.0913,1.09145,1.09107,1.09111,8052,-0.00017410427929986927,1.091557,-0.00017411943720930132,0.00038000000000004697,1.09109,1.0911259841984107,1.091196,1.0911867431288256,1.0913795482222506,44.89051094890621
2016-03-17,1.09111,1.09143,1.09105,1.09139,9105,0.0002566194059261395,1.091482,0.0002565864847984036,0.0003799999999998249,1.0911119999999999,1.0912139894656077,1.091182,1.0912236990213244,1.0913805452774945,56.49484536082576
2016-03-24,1.09139,1.0924,1.09119,1.09236,6203,0.0008887748650803218,1.0914629999999998,0.0008883801385646122,0.0012099999999999334,1.09146,1.091595992977073,1.091275,1.09143029964633,1.0914739663727069,65.7801418439698
2016-03-31,1.09236,1.09254,1.09218,1.09244,6291,7.323592954699976e-05,1.0914199999999998,7.323324792723793e-05,0.000360000000000138,1.09172,1.091877328651383,1.091339,1.0916138818538421,1.091566094214637,66.19964973730255
2016-04-07,1.09244,1.09256,1.0923,1.09255,7284,0.00010069202885265582,1.091392,0.00010068695975059451,0.00025999999999992696,1.09197,1.0921015524342557,1.0915119999999998,1.0917840853996945,1.0916599143679175,61.63021868787098
2016-04-14,1.09255,1.09268,1.09217,1.09235,7869,-0.000183057983616286,1.0914015,-0.00018307474077402104,0.0005100000000000104,1.092218,1.0921843682895038,1.0916540000000001,1.091886979085335,1.0917257096755406,58.07086614173205
2016-04-21,1.09235,1.09248,1.09183,1.09201,1009,-0.00031125554996114246,1.0914185,-0.00031130400002366134,0.0006499999999998174,1.092342,1.0921262455263359,1.091727,1.0919093465460548,1.0917528121011302,55.45112781954866
2016-04-28,1.09201,1.09238,1.09193,1.09234,7295,0.00030219503484407717,1.0914975,0.0003021493831214527,0.0004499999999998394,1.092338,1.0921974970175574,1.0918990000000002,1.0919876472361678,1.091808785501982,55.113636363635834
2016-05-05,1.09234,1.09242,1.09195,1.092,2316,-0.0003112583993994944,1.0915685,-0.00031130685034919694,0.00046999999999997044,1.09225,1.0921316646783716,1.091985,1.091989893194686,1.0918270113559505,62.71551724138071
2016-05-12,1.092,1.09209,1.09184,1.09203,4683,2.7472527472482966e-05,1.0916405,2.7472150109511498e-05,0.0002500000000000835,1.092146,1.0920977764522477,1.0920580000000002,1.09199718534498,1.0918463579651352,62.06140350877272
2016-05-19,1.09203,1.09212,1.0917,1.09185,1145,-0.00016483063652106278,1.0916640000000002,-0.00016484422258338413,0.00042000000000008697,1.092046,1.0920151843014985,1.0921319999999999,1.0919704243615365,1.0918467050586496,56.4920273348513
2016-05-26,1.09185,1.09219,1.09181,1.09202,1482,0.00015569904290879677,1.0916885,0.00015568692307083053,0.00038000000000004697,1.0920480000000001,1.0920167895343322,1.0921949999999998,1.0919794381171892,1.091863219371047,67.94871794871875
2016-06-02,1.09202,1.09233,1.09192,1.09214,9853,0.00010988809728762483,1.091724,0.00010988206003293965,0.00041000000000002146,1.092008,1.092057859689555,1.092173,1.0920086311952832,1.0918895939272795,64.28571428571564
2016-06-09,1.09214,1.09251,1.092,1.09251,1987,0.0003387844049298483,1.0917595,0.0003387270304513564,0.0005100000000000104,1.0921100000000001,1.09220857312637,1.0921800000000002,1.0920997891814732,1.091948709617395,66.30727762803399
2016-06-16,1.09251,1.09255,1.09219,1.09233,2100,-0.00016475821731609663,1.091835,-0.00016477179144216956,0.00035999999999991594,1.09217,1.0922490487509133,1.092158,1.0921416457020834,1.091985039332869,66.48648648648532
2016-06-23,1.09233,1.09246,1.09213,1.09224,1769,-8.239268352960849e-05,1.0919005,-8.239607799321202e-05,0.00032999999999994145,1.092248,1.0922460325006091,1.092147,1.0921595283045538,1.092009331189808,62.10826210826193
2016-06-30,1.09224,1.0923,1.09178,1.09191,7780,-0.0003021313996924846,1.0919320000000001,-0.0003021770505791004,0.000520000000000076,1.0922260000000001,1.0921340216670727,1.0921370000000001,1.0921141595159936,1.0919998675909814,42.16027874564455
2016-07-07,1.09191,1.09207,1.09162,1.09177,3349,-0.00012821569543275402,1.0919895,-0.00012822391576768982,0.00045000000000006146,1.092152,1.0920126811113817,1.09208,1.0920515850518662,1.0919779681418993,38.566552901022234
2016-07-14,1.09177,1.09191,1.09161,1.09189,7764,0.00010991326011899893,1.092027,0.0001099072200992054,0.00029999999999996696,1.092028,1.091971787407588,1.092069,1.0920222059489633,1.0919695876969686,38.77551020408594
2016-07-21,1.09189,1.09214,1.09187,1.09212,8843,0.00021064392933345388,1.092068,0.0002106217470159637,0.0002700000000002145,1.091986,1.0920211916050586,1.0920779999999999,1.0920399866867847,1.0919839165868495,46.12794612794769
2016-07-28,1.09212,1.09216,1.09177,1.09184,6189,-0.00025638208255507333,1.0921045,-0.00025641495405976424,0.0003900000000001125,1.0919059999999998,1.0919607944033725,1.0920770000000002,1.0920036254688814,1.091970206861667,47.079037800687864
2016-08-04,1.09184,1.09218,1.09183,1.09211,7704,0.0002472889800704259,1.0921405,0.0002472584091903844,0.00034999999999985043,1.0919459999999999,1.0920105296022482,1.0920860000000001,1.0920229662936456,1.0919835234674393,45.96491228069935
2016-08-11,1.09211,1.0927,1.09196,1.09251,3475,0.0003662634716283808,1.0921480000000001,0.0003661964135365095,0.0007399999999999629,1.0920940000000001,1.092177019734832,1.092123,1.092111517880082,1.0920336742215486,58.762886597936415
2016-08-18,1.09251,1.09269,1.0924,1.09264,8397,0.00011899204583931677,1.092158,0.00011898496684738718,0.00028999999999990145,1.092244,1.092331346489888,1.092136,1.0922076055413232,1.0920914300909264,60.13289036544639
2016-08-25,1.09264,1.09333,1.09249,1.0932,8979,0.0005125201347195851,1.0921905,0.0005123888411338273,0.0008399999999999519,1.09246,1.0926208976599254,1.0922230000000002,1.0923880409021696,1.0921970256409632,69.91150442477557
2016-09-01,1.0932,1.09327,1.09289,1.09296,6249,-0.0002195389681668436,1.0922209999999999,-0.00021956307037376244,0.00038000000000004697,1.092684,1.0927339317732836,1.092295,1.092492033467639,1.0922697007400153,63.58381502889906
2016-09-08,1.09296,1.09318,1.09243,1.09258,4874,-0.0003476796955056427,1.0922494999999999,-0.0003477401501039398,0.0007500000000000284,1.092778,1.0926826211821892,1.092362,1.0925080273828938,1.092299257051812,55.91397849462333
2016-09-15,1.09258,1.09274,1.09192,1.09202,1661,-0.0005125482802176284,1.0922335,-0.0005126796779877912,0.0008200000000000429,1.09268,1.0924617474547926,1.092387,1.0924192951301863,1.0922726578840816,43.73401534526773
2016-09-22,1.09202,1.09263,1.09181,1.09251,4374,0.00044870973059119024,1.0922589999999999,0.00044860909048436467,0.0008200000000000429,1.092654,1.0924778316365285,1.092449,1.0924357869248913,1.0922952644003971,52.1327014218016
2016-09-29,1.09251,1.09277,1.09239,1.09272,3493,0.0001922179202018537,1.0922934999999998,0.0001921994487044276,0.00038000000000004697,1.092558,1.0925585544243523,1.0925090000000002,1.0924874620299525,1.0923357194661738,55.52995391704825
2016-10-06,1.09272,1.09282,1.09253,1.09271,4083,-9.151475217628047e-06,1.0923364999999998,-9.151517092632855e-06,0.00028999999999990145,1.092508,1.0926090362829015,1.092596,1.09252792347937,1.0923713684652838,59.95024875622079
2016-10-13,1.09271,1.09287,1.09256,1.09279,8123,7.321247174441048e-05,1.092375,7.320979184220172e-05,0.00031000000000003247,1.09255,1.0926693575219344,1.0926639999999999,1.0925755737561542,1.092411241407933,62.878787878788984
2016-10-20,1.09279,1.0929,1.09237,1.09246,8446,-0.0003019793372925905,1.092391,-0.0003020249422340641,0.0005299999999999194,1.0926380000000002,1.0925995716812895,1.092659,1.0925545603458338,1.0924158854282362,56.834532374100945
2016-10-27,1.09246,1.09328,1.09242,1.09319,7099,0.000668216685279166,1.092425,0.0006679935279160385,0.0008600000000000829,1.092774,1.0927963811208599,1.092714,1.0926700948289063,1.0924896155793475,61.45610278372792
2016-11-03,1.09319,1.09344,1.09307,1.09323,1285,3.659016273460658e-05,1.09247,3.658949333093112e-05,0.00036999999999998145,1.092876,1.0929409207472398,1.092717,1.0927718957694634,1.0925601326680046,65.68848758465194
2016-11-10,1.09323,1.09338,1.0931,1.09327,8121,3.6588823943750626e-05,1.0925215,3.658815458905905e-05,0.000280000000000058,1.0929879999999998,1.0930506138314933,1.0927479999999998,1.0928624601752763,1.0926277427991269,63.80952380952592
2016-11-17,1.09327,1.09365,1.09308,1.09348,2012,0.00019208429756600864,1.0926,0.00019206585173938757,0.0005699999999999594,1.0931259999999998,1.0931937425543288,1.092838,1.0929747401436725,1.0927089141908277,62.09476309227007
2016-11-24,1.09348,1.0938,1.09331,1.09362,3785,0.0001280316055163322,1.0926925,0.0001280234101698281,0.0004900000000001015,1.093358,1.0933358283695525,1.0929980000000001,1.0930920601177763,1.0927956881746825,62.189054726369534
2016-12-01,1.09362,1.0937,1.0936,1.09368,6782,5.486366379536811e-05,1.0927820000000001,5.486215883961026e-05,9.999999999998899e-05,1.093456,1.0934505522463682,1.0931149999999998,1.0931989582783492,1.0928799117793486,56.818181818183255
2016-12-08,1.09368,1.09374,1.09339,1.09347,1340,-0.00019201228878651388,1.0928495,-0.00019203072550612533,0.00034999999999985043,1.093504,1.093457034830912,1.0931899999999999,1.0932482385914402,1.0929361127288053,57.30659025788076
2016-12-15,1.09347,1.09367,1.09342,1.0936,3496,0.00011888757807709815,1.0929375000000001,0.00011888051150906686,0.00024999999999986144,1.0935700000000002,1.0935046898872747,1.093279,1.093312195211246,1.092999342196367,65.74074074073914
2016-12-22,1.0936,1.09416,1.09351,1.09409,8574,0.0004480614484272394,1.0930365,0.00044796109887051554,0.0006500000000000394,1.093692,1.0936997932581831,1.093409,1.093453614263869,1.0931032175020057,82.64984227129699
2016-12-29,1.09409,1.09467,1.0939,1.09446,9453,0.000338180588434156,1.0931339999999998,0.00033812341826782295,0.0007699999999999374,1.0938599999999998,1.0939531955054553,1.093609,1.0936365934887493,1.0932324384100063,81.96721311475707
2017-01-05,1.09446,1.09511,1.09435,1.0949,5437,0.00040202474279560363,1.093247,0.0004019439525011,0.0007600000000000939,1.094104,1.0942687970036369,1.09378,1.0938663037636551,1.0933912577218199,83.23170731707701
2017-01-12,1.0949,1.09503,1.09467,1.09476,5107,-0.00012786555849852999,1.0933249999999999,-0.00012787373399597218,0.00035999999999991594,1.0943619999999998,1.094432531335758,1.093933,1.094028793988522,1.0935216170420803,80.05865102639204
2017-01-19,1.09476,1.09496,1.09445,1.09448,9785,-0.00025576382038072776,1.0934009999999998,-0.00025579653352464696,0.0005100000000000104,1.0945379999999998,1.0944483542238386,1.094054,1.0941108314451862,1.0936128934547868,73.40720221606531
2017-01-26,1.09448,1.09462,1.0943,1.09444,8629,-3.654703603517273e-05,1.093494,-3.654770389436644e-05,0.00031999999999987594,1.094608,1.094445569482559,1.09415,1.094170680273353,1.0936916669475643,79.81927710843523
2017-02-02,1.09444,1.09464,1.09427,1.09446,8693,1.8274185884958882e-05,1.093616,1.827401891405817e-05,0.00036999999999998145,1.094608,1.0944503796550393,1.094234,1.0942232838600296,1.0937648427349782,74.32950191570862
2017-02-09,1.09446,1.09476,1.09437,1.09474,7721,0.0002558339272336063,1.0937275000000002,0.00025580120731490233,0.00038999999999989043,1.094576,1.0945469197700264,1.0943399999999999,1.094317232249135,1.0938577162460488,76.49122807017741
2017-02-16,1.09474,1.09477,1.09426,1.0943,8373,-0.0004019219175329658,1.0938065,-0.0004020027097957085,0.0005100000000000104,1.094484,1.0944646131800175,1.0944230000000001,1.0943140991129283,1.093899839078967,65.84615384615529
2017-02-23,1.0943,1.09492,1.09416,1.09471,6656,0.00037466873800595657,1.0939065000000001,0.0003745985672009946,0.0007599999999998719,1.0945300000000002,1.0945464087866783,1.094534,1.0943860810924062,1.0939769982076455,67.82608695652291
2017-03-02,1.09471,1.09484,1.09456,1.09467,5259,-3.653935745540071e-05,1.0940005,-3.654002503398432e-05,0.000280000000000058,1.094576,1.0945876058577857,1.094592,1.0944377027119747,1.0940429991102611,65.67164179104488
2017-03-09,1.09467,1.0948,1.09453,1.09456,5917,-0.00010048690472930222,1.0941055,-0.00010049195387656488,0.00026999999999999247,1.094596,1.0945784039051905,1.0946019999999999,1.0944599385825269,1.0940922377842643,62.941176470587855
2017-03-16,1.09456,1.09474,1.09423,1.0943,3530,-0.0002375383715830237,1.0941610000000002,-0.00023756658829046648,0.0005100000000000104,1.094508,1.0944856026034604,1.0945420000000001,1.0944308588402472,1.094112024841576,62.02898550724811
2017-03-23,1.0943,1.09439,1.09385,1.09388,3529,-0.00038380699990869793,1.0941934999999998,-0.00038388067266663725,0.0005399999999999849,1.094424,1.0942837350689736,1.094454,1.0943307026874685,1.0940899270561224,53.743315508022086
2017-03-30,1.09388,1.09411,1.09387,1.0941,1536,0.0002011189527189039,1.0942349999999998,0.0002010987310135992,0.00024000000000001798,1.094302,1.0942224900459825,1.094416,1.09428875674429,1.0940908863912395,50.14409221902112
2017-04-06,1.0941,1.09417,1.09408,1.09411,8179,9.139932364288228e-06,1.0942665,9.139890595360925e-06,9.000000000014552e-05,1.09419,1.0941849933639884,1.094383,1.094256255518054,1.09409270674717,44.37299035369649
2017-04-13,1.09411,1.09433,1.0937,1.09379,9734,-0.0002924751624606703,1.094275,-0.0002925179416624378,0.0006300000000001305,1.0940360000000002,1.0940533289093255,1.094316,1.094171481787496,1.094063877357785,31.438127090300853
2017-04-20,1.09379,1.09391,1.09337,1.09347,6947,-0.0002925607292076915,1.0942645,-0.0002926035334465919,0.0005399999999999849,1.0938700000000001,1.0938588859395504,1.094189,1.0940439396443111,1.0940073172981377,29.65299684542498
2017-04-27,1.09347,1.09366,1.09338,1.09338,5349,-8.230678482257225e-05,1.0942599999999998,-8.231017221185753e-05,0.000280000000000058,1.09377,1.0936992572930337,1.094097,1.0939232233453426,1.0939475724960543,31.543624161074376
2017-05-04,1.09338,1.09393,1.0933,1.0938,7430,0.0003841299456730507,1.09427,0.00038405618665356356,0.0006300000000001305,1.0937100000000002,1.093732838195356,1.094006,1.0939008191007344,1.093933517909301,40.47619047619095
